method,dataset_id,name,test_judgment_metric,max_test_judgment_metric,PMA
classify_dt,39,analcatdata_authorship_2,0.884955752,1,0.884955752
classify_dbn,39,analcatdata_authorship_2,0.993548387,1,0.993548387
classify_bnb,39,analcatdata_authorship_2,0.984126984,1,0.984126984
classify_svm,40,analcatdata_bankruptcy_1,0.909090909,1,0.909090909
classify_sgd,40,analcatdata_bankruptcy_1,0.909090909,1,0.909090909
classify_rf,40,analcatdata_bankruptcy_1,0.769230769,1,0.769230769
classify_pa,40,analcatdata_bankruptcy_1,0.909090909,1,0.909090909
classify_mlp,40,analcatdata_bankruptcy_1,0.909090909,1,0.909090909
classify_logreg,40,analcatdata_bankruptcy_1,0.909090909,1,0.909090909
classify_knn,40,analcatdata_bankruptcy_1,1,1,1
classify_gp,40,analcatdata_bankruptcy_1,0.8,1,0.8
classify_gnb,40,analcatdata_bankruptcy_1,0.714285714,1,0.714285714
classify_dt,40,analcatdata_bankruptcy_1,0.8,1,0.8
classify_dbn,40,analcatdata_bankruptcy_1,0.909090909,1,0.909090909
classify_svm,41,analcatdata_boxing1_1,0.594594595,0.784313726,0.758108108
classify_sgd,41,analcatdata_boxing1_1,0.739130435,0.784313726,0.942391304
classify_rf,41,analcatdata_boxing1_1,0.769230769,0.784313726,0.980769231
classify_pa,41,analcatdata_boxing1_1,0.755555556,0.784313726,0.963333333
classify_mlp,41,analcatdata_boxing1_1,0.784313726,0.784313726,1
classify_logreg,41,analcatdata_boxing1_1,0.684210526,0.784313726,0.872368421
classify_knn,41,analcatdata_boxing1_1,0.784313726,0.784313726,1
classify_gp,41,analcatdata_boxing1_1,0.736842105,0.784313726,0.939473684
classify_gnb,41,analcatdata_boxing1_1,0.784313726,0.784313726,1
classify_et,41,analcatdata_boxing1_1,0.784313726,0.784313726,1
classify_dt,41,analcatdata_boxing1_1,0.76,0.784313726,0.969
classify_dbn,41,analcatdata_boxing1_1,0.736842105,0.784313726,0.939473684
classify_svm,42,analcatdata_boxing2_1,0.680851064,0.807692308,0.84295846
classify_sgd,42,analcatdata_boxing2_1,0.73015873,0.807692308,0.904006047
classify_rf,42,analcatdata_boxing2_1,0.791666667,0.807692308,0.98015873
classify_pa,42,analcatdata_boxing2_1,0.733333333,0.807692308,0.907936508
classify_mnb,42,analcatdata_boxing2_1,0.558139535,0.807692308,0.6910299
classify_mlp,42,analcatdata_boxing2_1,0.8,0.807692308,0.99047619
classify_logreg,42,analcatdata_boxing2_1,0.697674419,0.807692308,0.863787375
classify_knn,42,analcatdata_boxing2_1,0.769230769,0.807692308,0.952380952
classify_gp,42,analcatdata_boxing2_1,0.708333333,0.807692308,0.876984127
classify_gnb,42,analcatdata_boxing2_1,0.711111111,0.807692308,0.88042328
classify_et,42,analcatdata_boxing2_1,0.765957447,0.807692308,0.948328267
classify_dt,42,analcatdata_boxing2_1,0.634146341,0.807692308,0.785133566
classify_dbn,42,analcatdata_boxing2_1,0.807692308,0.807692308,1
classify_svm,44,analcatdata_challenger_2,0.25,0.571428571,0.4375
classify_sgd,44,analcatdata_challenger_2,0,0.571428571,0
classify_pa,44,analcatdata_challenger_2,0.333333333,0.571428571,0.583333333
classify_mnb,44,analcatdata_challenger_2,0,0.571428571,0
classify_mlp,44,analcatdata_challenger_2,0.571428571,0.571428571,1
classify_logreg,44,analcatdata_challenger_2,0.25,0.571428571,0.4375
classify_knn,44,analcatdata_challenger_2,0,0.571428571,0
classify_gp,44,analcatdata_challenger_2,0,0.571428571,0
classify_gnb,44,analcatdata_challenger_2,0,0.571428571,0
classify_dt,44,analcatdata_challenger_2,0,0.571428571,0
classify_dbn,44,analcatdata_challenger_2,0,0.571428571,0
classify_svm,45,analcatdata_chlamydia_1,0.923076923,1,0.923076923
classify_sgd,45,analcatdata_chlamydia_1,0.727272727,1,0.727272727
classify_rf,45,analcatdata_chlamydia_1,0.923076923,1,0.923076923
classify_mlp,45,analcatdata_chlamydia_1,1,1,1
classify_logreg,45,analcatdata_chlamydia_1,0.736842105,1,0.736842105
classify_knn,45,analcatdata_chlamydia_1,0.833333333,1,0.833333333
classify_gp,45,analcatdata_chlamydia_1,0,1,0
classify_gnb,45,analcatdata_chlamydia_1,0.444444444,1,0.444444444
classify_et,45,analcatdata_chlamydia_1,0.25,1,0.25
classify_dt,45,analcatdata_chlamydia_1,1,1,1
classify_dbn,45,analcatdata_chlamydia_1,1,1,1
classify_bnb,45,analcatdata_chlamydia_1,0,1,0
classify_svm,46,analcatdata_creditscore_1,0.947368421,1,0.947368421
classify_sgd,46,analcatdata_creditscore_1,0.923076923,1,0.923076923
classify_rf,46,analcatdata_creditscore_1,1,1,1
classify_pa,46,analcatdata_creditscore_1,0.878048781,1,0.878048781
classify_mlp,46,analcatdata_creditscore_1,0.947368421,1,0.947368421
classify_logreg,46,analcatdata_creditscore_1,0.947368421,1,0.947368421
classify_knn,46,analcatdata_creditscore_1,0.904761905,1,0.904761905
classify_gp,46,analcatdata_creditscore_1,0.947368421,1,0.947368421
classify_gnb,46,analcatdata_creditscore_1,1,1,1
classify_et,46,analcatdata_creditscore_1,0.85106383,1,0.85106383
classify_dt,46,analcatdata_creditscore_1,1,1,1
classify_dbn,46,analcatdata_creditscore_1,0.9,1,0.9
classify_svm,47,analcatdata_cyyoung8092_1,0.814814815,0.814814815,1
classify_sgd,47,analcatdata_cyyoung8092_1,0.761904762,0.814814815,0.935064935
classify_rf,47,analcatdata_cyyoung8092_1,0.470588235,0.814814815,0.577540107
classify_pa,47,analcatdata_cyyoung8092_1,0.636363636,0.814814815,0.780991736
classify_mnb,47,analcatdata_cyyoung8092_1,0.769230769,0.814814815,0.944055944
classify_mlp,47,analcatdata_cyyoung8092_1,0.769230769,0.814814815,0.944055944
classify_logreg,47,analcatdata_cyyoung8092_1,0.6875,0.814814815,0.84375
classify_knn,47,analcatdata_cyyoung8092_1,0.285714286,0.814814815,0.350649351
classify_gp,47,analcatdata_cyyoung8092_1,0.6,0.814814815,0.736363636
classify_gnb,47,analcatdata_cyyoung8092_1,0.769230769,0.814814815,0.944055944
classify_et,47,analcatdata_cyyoung8092_1,0,0.814814815,0
classify_dt,47,analcatdata_cyyoung8092_1,0.470588235,0.814814815,0.577540107
classify_dbn,47,analcatdata_cyyoung8092_1,0.421052632,0.814814815,0.516746412
classify_svm,48,analcatdata_cyyoung9302_1,0.714285714,0.8,0.892857143
classify_sgd,48,analcatdata_cyyoung9302_1,0.8,0.8,1
classify_rf,48,analcatdata_cyyoung9302_1,0.363636364,0.8,0.454545455
classify_pa,48,analcatdata_cyyoung9302_1,0.2,0.8,0.25
classify_mnb,48,analcatdata_cyyoung9302_1,0.56,0.8,0.7
classify_mlp,48,analcatdata_cyyoung9302_1,0.8,0.8,1
classify_logreg,48,analcatdata_cyyoung9302_1,0.777777778,0.8,0.972222222
classify_knn,48,analcatdata_cyyoung9302_1,0.666666667,0.8,0.833333333
classify_gp,48,analcatdata_cyyoung9302_1,0.363636364,0.8,0.454545455
classify_gnb,48,analcatdata_cyyoung9302_1,0.56,0.8,0.7
classify_et,48,analcatdata_cyyoung9302_1,0.5,0.8,0.625
classify_dbn,48,analcatdata_cyyoung9302_1,0.615384615,0.8,0.769230769
classify_bnb,48,analcatdata_cyyoung9302_1,0.631578947,0.8,0.789473684
classify_svm,49,analcatdata_dmft_1,0.641269841,0.894613583,0.7168121
classify_sgd,49,analcatdata_dmft_1,0.894613583,0.894613583,1
classify_pa,49,analcatdata_dmft_1,0.888888889,0.894613583,0.993600931
classify_mlp,49,analcatdata_dmft_1,0.890951276,0.894613583,0.995906269
classify_logreg,49,analcatdata_dmft_1,0.74351585,0.894613583,0.831102796
classify_knn,49,analcatdata_dmft_1,0.888888889,0.894613583,0.993600931
classify_gp,49,analcatdata_dmft_1,0.888888889,0.894613583,0.993600931
classify_et,49,analcatdata_dmft_1,0.888888889,0.894613583,0.993600931
classify_dbn,49,analcatdata_dmft_1,0.888888889,0.894613583,0.993600931
classify_bnb,49,analcatdata_dmft_1,0.888888889,0.894613583,0.993600931
classify_svm,50,analcatdata_election2000_1,0.8,1,0.8
classify_sgd,50,analcatdata_election2000_1,0.857142857,1,0.857142857
classify_rf,50,analcatdata_election2000_1,0.888888889,1,0.888888889
classify_pa,50,analcatdata_election2000_1,0.8,1,0.8
classify_mlp,50,analcatdata_election2000_1,0.888888889,1,0.888888889
classify_logreg,50,analcatdata_election2000_1,1,1,1
classify_knn,50,analcatdata_election2000_1,0.75,1,0.75
classify_gp,50,analcatdata_election2000_1,0.666666667,1,0.666666667
classify_gnb,50,analcatdata_election2000_1,0.888888889,1,0.888888889
classify_et,50,analcatdata_election2000_1,0.75,1,0.75
classify_dt,50,analcatdata_election2000_1,0.888888889,1,0.888888889
classify_dbn,50,analcatdata_election2000_1,0,1,0
classify_bnb,50,analcatdata_election2000_1,0.4,1,0.4
classify_svm,51,analcatdata_germangss_1,0,0.823529412,0
classify_sgd,51,analcatdata_germangss_1,0.367346939,0.823529412,0.44606414
classify_pa,51,analcatdata_germangss_1,0.235294118,0.823529412,0.285714286
classify_mnb,51,analcatdata_germangss_1,0.390243902,0.823529412,0.473867596
classify_mlp,51,analcatdata_germangss_1,0.823529412,0.823529412,1
classify_logreg,51,analcatdata_germangss_1,0.5,0.823529412,0.607142857
classify_knn,51,analcatdata_germangss_1,0.488888889,0.823529412,0.593650794
classify_gp,51,analcatdata_germangss_1,0.512820513,0.823529412,0.622710623
classify_gnb,51,analcatdata_germangss_1,0.25,0.823529412,0.303571429
classify_et,51,analcatdata_germangss_1,0.714285714,0.823529412,0.867346939
classify_dt,51,analcatdata_germangss_1,0.285714286,0.823529412,0.346938775
classify_dbn,51,analcatdata_germangss_1,0.647887324,0.823529412,0.786720322
classify_bnb,51,analcatdata_germangss_1,0.456521739,0.823529412,0.554347826
classify_svm,53,analcatdata_gviolence_1,0.647058824,1,0.647058824
classify_sgd,53,analcatdata_gviolence_1,1,1,1
classify_rf,53,analcatdata_gviolence_1,1,1,1
classify_mlp,53,analcatdata_gviolence_1,1,1,1
classify_logreg,53,analcatdata_gviolence_1,1,1,1
classify_knn,53,analcatdata_gviolence_1,1,1,1
classify_gp,53,analcatdata_gviolence_1,0.727272727,1,0.727272727
classify_et,53,analcatdata_gviolence_1,1,1,1
classify_dt,53,analcatdata_gviolence_1,1,1,1
classify_dbn,53,analcatdata_gviolence_1,0.952380952,1,0.952380952
classify_bnb,53,analcatdata_gviolence_1,0.842105263,1,0.842105263
classify_svm,55,analcatdata_lawsuit_1,0.769230769,0.833333333,0.923076923
classify_sgd,55,analcatdata_lawsuit_1,0.769230769,0.833333333,0.923076923
classify_rf,55,analcatdata_lawsuit_1,0.8,0.833333333,0.96
classify_pa,55,analcatdata_lawsuit_1,0.727272727,0.833333333,0.872727273
classify_mnb,55,analcatdata_lawsuit_1,0.307692308,0.833333333,0.369230769
classify_mlp,55,analcatdata_lawsuit_1,0.833333333,0.833333333,1
classify_logreg,55,analcatdata_lawsuit_1,0.243902439,0.833333333,0.292682927
classify_knn,55,analcatdata_lawsuit_1,0.8,0.833333333,0.96
classify_gp,55,analcatdata_lawsuit_1,0.285714286,0.833333333,0.342857143
classify_gnb,55,analcatdata_lawsuit_1,0.714285714,0.833333333,0.857142857
classify_et,55,analcatdata_lawsuit_1,0.727272727,0.833333333,0.872727273
classify_dt,55,analcatdata_lawsuit_1,0,0.833333333,0
classify_dbn,55,analcatdata_lawsuit_1,0.769230769,0.833333333,0.923076923
classify_svm,56,analcatdata_michiganacc_1,0.64,0.75,0.853333333
classify_sgd,56,analcatdata_michiganacc_1,0.695652174,0.75,0.927536232
classify_pa,56,analcatdata_michiganacc_1,0.72,0.75,0.96
classify_mnb,56,analcatdata_michiganacc_1,0.444444444,0.75,0.592592593
classify_mlp,56,analcatdata_michiganacc_1,0.714285714,0.75,0.952380952
classify_logreg,56,analcatdata_michiganacc_1,0.740740741,0.75,0.987654321
classify_knn,56,analcatdata_michiganacc_1,0.75,0.75,1
classify_gp,56,analcatdata_michiganacc_1,0.695652174,0.75,0.927536232
classify_et,56,analcatdata_michiganacc_1,0.636363636,0.75,0.848484849
classify_dt,56,analcatdata_michiganacc_1,0.518518519,0.75,0.691358025
classify_dbn,56,analcatdata_michiganacc_1,0.695652174,0.75,0.927536232
classify_svm,57,analcatdata_neavote_1,0.55,0.983050848,0.559482759
classify_sgd,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_rf,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_pa,57,analcatdata_neavote_1,0.55,0.983050848,0.559482759
classify_mnb,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_mlp,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_logreg,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_knn,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_gp,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_et,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_dt,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_dbn,57,analcatdata_neavote_1,0.983050848,0.983050848,1
classify_bnb,57,analcatdata_neavote_1,0.55,0.983050848,0.559482759
classify_svm,58,analcatdata_olympic2000_1,0.1,1,0.1
classify_sgd,58,analcatdata_olympic2000_1,0.941176471,1,0.941176471
classify_rf,58,analcatdata_olympic2000_1,1,1,1
classify_pa,58,analcatdata_olympic2000_1,0.941176471,1,0.941176471
classify_mnb,58,analcatdata_olympic2000_1,0.6,1,0.6
classify_mlp,58,analcatdata_olympic2000_1,0.941176471,1,0.941176471
classify_logreg,58,analcatdata_olympic2000_1,0.666666667,1,0.666666667
classify_knn,58,analcatdata_olympic2000_1,0.933333333,1,0.933333333
classify_gp,58,analcatdata_olympic2000_1,0.666666667,1,0.666666667
classify_gnb,58,analcatdata_olympic2000_1,0.857142857,1,0.857142857
classify_et,58,analcatdata_olympic2000_1,0.933333333,1,0.933333333
classify_dbn,58,analcatdata_olympic2000_1,0.857142857,1,0.857142857
classify_svm,59,analcatdata_seropositive_1,1,1,1
classify_sgd,59,analcatdata_seropositive_1,1,1,1
classify_rf,59,analcatdata_seropositive_1,1,1,1
classify_pa,59,analcatdata_seropositive_1,1,1,1
classify_mlp,59,analcatdata_seropositive_1,1,1,1
classify_logreg,59,analcatdata_seropositive_1,1,1,1
classify_knn,59,analcatdata_seropositive_1,1,1,1
classify_gp,59,analcatdata_seropositive_1,0.923076923,1,0.923076923
classify_gnb,59,analcatdata_seropositive_1,0.962962963,1,0.962962963
classify_dt,59,analcatdata_seropositive_1,0.928571429,1,0.928571429
classify_dbn,59,analcatdata_seropositive_1,1,1,1
classify_bnb,59,analcatdata_seropositive_1,0.833333333,1,0.833333333
classify_svm,60,analcatdata_supreme_1,0.803571429,0.997292907,0.805752676
classify_sgd,60,analcatdata_supreme_1,0.990795885,0.997292907,0.993485342
classify_rf,60,analcatdata_supreme_1,0.997292907,0.997292907,1
classify_pa,60,analcatdata_supreme_1,0.981798125,0.997292907,0.984463158
classify_mnb,60,analcatdata_supreme_1,0.811320755,0.997292907,0.813523037
classify_mlp,60,analcatdata_supreme_1,0.994565217,0.997292907,0.997264906
classify_logreg,60,analcatdata_supreme_1,0.875609756,0.997292907,0.877986547
classify_knn,60,analcatdata_supreme_1,0.991869919,0.997292907,0.994562291
classify_et,60,analcatdata_supreme_1,0.997292907,0.997292907,1
classify_dbn,60,analcatdata_supreme_1,0.995656895,0.997292907,0.998359546
classify_bnb,60,analcatdata_supreme_1,0.862068966,0.997292907,0.864409001
classify_svm,61,analcatdata_vehicle_1,0.6,1,0.6
classify_sgd,61,analcatdata_vehicle_1,1,1,1
classify_rf,61,analcatdata_vehicle_1,0.75,1,0.75
classify_pa,61,analcatdata_vehicle_1,0.6,1,0.6
classify_mnb,61,analcatdata_vehicle_1,0.666666667,1,0.666666667
classify_mlp,61,analcatdata_vehicle_1,0.75,1,0.75
classify_logreg,61,analcatdata_vehicle_1,0.6,1,0.6
classify_knn,61,analcatdata_vehicle_1,0.75,1,0.75
classify_gp,61,analcatdata_vehicle_1,0.6,1,0.6
classify_et,61,analcatdata_vehicle_1,0.75,1,0.75
classify_bnb,61,analcatdata_vehicle_1,0.6,1,0.6
classify_svm,62,analcatdata_vineyard_1,0.676056338,0.863309353,0.783098592
classify_sgd,62,analcatdata_vineyard_1,0.676056338,0.863309353,0.783098592
classify_rf,62,analcatdata_vineyard_1,0.704918033,0.863309353,0.816530055
classify_pa,62,analcatdata_vineyard_1,0.144578313,0.863309353,0.16746988
classify_mnb,62,analcatdata_vineyard_1,0.054054054,0.863309353,0.062612613
classify_mlp,62,analcatdata_vineyard_1,0.863309353,0.863309353,1
classify_logreg,62,analcatdata_vineyard_1,0.545454545,0.863309353,0.631818182
classify_knn,62,analcatdata_vineyard_1,0.838235294,0.863309353,0.970955882
classify_gp,62,analcatdata_vineyard_1,0.578947368,0.863309353,0.670614035
classify_et,62,analcatdata_vineyard_1,0.524271845,0.863309353,0.607281553
classify_dt,62,analcatdata_vineyard_1,0.571428571,0.863309353,0.661904762
classify_dbn,62,analcatdata_vineyard_1,0.67768595,0.863309353,0.784986226
classify_bnb,62,analcatdata_vineyard_1,0.606060606,0.863309353,0.702020202
classify_svm,63,analcatdata_wildcat_1,0.780487805,0.780487805,1
classify_sgd,63,analcatdata_wildcat_1,0.76,0.780487805,0.97375
classify_rf,63,analcatdata_wildcat_1,0.5625,0.780487805,0.720703125
classify_pa,63,analcatdata_wildcat_1,0.4,0.780487805,0.5125
classify_mlp,63,analcatdata_wildcat_1,0.75,0.780487805,0.9609375
classify_logreg,63,analcatdata_wildcat_1,0.666666667,0.780487805,0.854166667
classify_knn,63,analcatdata_wildcat_1,0.5,0.780487805,0.640625
classify_gp,63,analcatdata_wildcat_1,0.580645161,0.780487805,0.743951613
classify_gnb,63,analcatdata_wildcat_1,0.769230769,0.780487805,0.985576923
classify_et,63,analcatdata_wildcat_1,0.4,0.780487805,0.5125
classify_dt,63,analcatdata_wildcat_1,0.5625,0.780487805,0.720703125
classify_dbn,63,analcatdata_wildcat_1,0.484848485,0.780487805,0.621212121
classify_svm,64,ar1_1,0.4,0.4,1
classify_sgd,64,ar1_1,0.222222222,0.4,0.555555555
classify_pa,64,ar1_1,0,0.4,0
classify_mnb,64,ar1_1,0.4,0.4,1
classify_mlp,64,ar1_1,0.333333333,0.4,0.833333333
classify_logreg,64,ar1_1,0.375,0.4,0.9375
classify_knn,64,ar1_1,0.4,0.4,1
classify_gp,64,ar1_1,0,0.4,0
classify_gnb,64,ar1_1,0.25,0.4,0.625
classify_et,64,ar1_1,0,0.4,0
classify_dt,64,ar1_1,0.25,0.4,0.625
classify_dbn,64,ar1_1,0,0.4,0
classify_bnb,64,ar1_1,0.333333333,0.4,0.833333333
classify_svm,65,ar3_1,0.8,1,0.8
classify_sgd,65,ar3_1,0.8,1,0.8
classify_rf,65,ar3_1,0.666666667,1,0.666666667
classify_pa,65,ar3_1,0.333333333,1,0.333333333
classify_mnb,65,ar3_1,0.444444444,1,0.444444444
classify_mlp,65,ar3_1,1,1,1
classify_logreg,65,ar3_1,0.444444444,1,0.444444444
classify_knn,65,ar3_1,1,1,1
classify_gp,65,ar3_1,0.666666667,1,0.666666667
classify_et,65,ar3_1,0.666666667,1,0.666666667
classify_dbn,65,ar3_1,0.666666667,1,0.666666667
classify_svm,66,ar4_1,0.4,0.588235294,0.68
classify_sgd,66,ar4_1,0.571428571,0.588235294,0.971428571
classify_rf,66,ar4_1,0.4,0.588235294,0.68
classify_mnb,66,ar4_1,0,0.588235294,0
classify_mlp,66,ar4_1,0.571428571,0.588235294,0.971428571
classify_logreg,66,ar4_1,0.588235294,0.588235294,1
classify_knn,66,ar4_1,0.222222222,0.588235294,0.377777778
classify_gp,66,ar4_1,0,0.588235294,0
classify_et,66,ar4_1,0.222222222,0.588235294,0.377777778
classify_dt,66,ar4_1,0.285714286,0.588235294,0.485714286
classify_dbn,66,ar4_1,0.428571429,0.588235294,0.728571429
classify_bnb,66,ar4_1,0.285714286,0.588235294,0.485714286
classify_svm,67,ar5_1,0.5,0.666666667,0.75
classify_sgd,67,ar5_1,0.666666667,0.666666667,1
classify_rf,67,ar5_1,0.666666667,0.666666667,1
classify_pa,67,ar5_1,0.4,0.666666667,0.6
classify_mnb,67,ar5_1,0.5,0.666666667,0.75
classify_mlp,67,ar5_1,0.666666667,0.666666667,1
classify_logreg,67,ar5_1,0.333333333,0.666666667,0.5
classify_knn,67,ar5_1,0.666666667,0.666666667,1
classify_gp,67,ar5_1,0.666666667,0.666666667,1
classify_gnb,67,ar5_1,0.5,0.666666667,0.75
classify_et,67,ar5_1,0.666666667,0.666666667,1
classify_dt,67,ar5_1,0.5,0.666666667,0.75
classify_svm,68,ar6_1,0,0.666666667,0
classify_sgd,68,ar6_1,0.666666667,0.666666667,1
classify_pa,68,ar6_1,0.4,0.666666667,0.6
classify_mnb,68,ar6_1,0.285714286,0.666666667,0.428571429
classify_mlp,68,ar6_1,0.666666667,0.666666667,1
classify_logreg,68,ar6_1,0.333333333,0.666666667,0.5
classify_knn,68,ar6_1,0.444444444,0.666666667,0.666666667
classify_gp,68,ar6_1,0,0.666666667,0
classify_et,68,ar6_1,0.25,0.666666667,0.375
classify_dt,68,ar6_1,0.181818182,0.666666667,0.272727273
classify_dbn,68,ar6_1,0.5,0.666666667,0.75
classify_bnb,68,ar6_1,0.352941177,0.666666667,0.529411765
classify_svm,69,arcene_1,0.852459016,0.852459016,1
classify_sgd,69,arcene_1,0.84375,0.852459016,0.989783654
classify_rf,69,arcene_1,0.8,0.852459016,0.938461538
classify_pa,69,arcene_1,0.833333333,0.852459016,0.977564103
classify_mnb,69,arcene_1,0.655737705,0.852459016,0.769230769
classify_mlp,69,arcene_1,0.852459016,0.852459016,1
classify_logreg,69,arcene_1,0.813559322,0.852459016,0.954367666
classify_knn,69,arcene_1,0.830769231,0.852459016,0.974556213
classify_gp,69,arcene_1,0.771428571,0.852459016,0.904945055
classify_et,69,arcene_1,0.75,0.852459016,0.879807692
classify_dt,69,arcene_1,0.696969697,0.852459016,0.817599068
classify_dbn,69,arcene_1,0.681318681,0.852459016,0.799239222
